seed,quadrant,template,persona_id,axis,contrast,slope,r5_minus_r1
3004,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0015321478247642514,-0.00517350435256958
3004,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0013819485902786255,-0.004722148180007935
3005,high_e_high_n,v1,persona.high_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0015630602836608888,-0.00760023295879364
3005,high_e_high_n,v2,persona.high_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0016320258378982545,-0.007771015167236328
3005,high_e_high_n,v3,persona.high_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.001543484628200531,-0.007668301463127136
3005,high_e_low_n,v1,persona.high_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0015915408730506897,-0.007746875286102295
3005,high_e_low_n,v2,persona.high_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0016072407364845277,-0.007652103900909424
3005,high_e_low_n,v3,persona.high_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0015497013926506044,-0.0074509382247924805
3005,low_e_high_n,v1,persona.low_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0015874311327934267,-0.007654294371604919
3005,low_e_high_n,v2,persona.low_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0015853285789489747,-0.007596790790557861
3005,low_e_high_n,v3,persona.low_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0014456495642662047,-0.007188171148300171
3005,low_e_low_n,v1,persona.low_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0016175448894500733,-0.00783570110797882
3005,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0016292929649353027,-0.00776904821395874
3005,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0014573410153388977,-0.0071373432874679565
3006,high_e_high_n,v1,persona.high_e_high_n,grief_stricken,supportive_minus_feedback_only,0.00036138594150543144,0.0017975270748138428
3006,high_e_high_n,v2,persona.high_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,0.0002792134881019594,0.0016765892505645752
3006,high_e_high_n,v3,persona.high_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,0.0003898829221725469,0.0019891560077667236
3006,high_e_low_n,v1,persona.high_e_low_n,grief_stricken,supportive_minus_feedback_only,0.00037358254194259574,0.0018870532512664795
3006,high_e_low_n,v2,persona.high_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,0.0003023535013198849,0.0017489343881607056
3006,high_e_low_n,v3,persona.high_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,0.0003989592194557183,0.0021571218967437744
3006,low_e_high_n,v1,persona.low_e_high_n,grief_stricken,supportive_minus_feedback_only,0.00044941455125808733,0.002046525478363037
3006,low_e_high_n,v2,persona.low_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,0.00033473521471023577,0.001766487956047058
3006,low_e_high_n,v3,persona.low_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,0.0005202159285545354,0.0023921430110931396
3006,low_e_low_n,v1,persona.low_e_low_n,grief_stricken,supportive_minus_feedback_only,0.0005041390657424928,0.002411484718322754
3006,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,0.00031558722257614153,0.0017382651567459106
3006,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,0.0004608854651451111,0.002347409725189209
3007,high_e_high_n,v1,persona.high_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0015630602836608888,-0.00760023295879364
3007,high_e_high_n,v2,persona.high_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.001060721278190613,-0.0047031790018081665
3007,high_e_high_n,v3,persona.high_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.001543484628200531,-0.007668301463127136
3007,high_e_low_n,v1,persona.high_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.00106576681137085,-0.004907578229904175
3007,high_e_low_n,v2,persona.high_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0010261401534080506,-0.004560127854347229
3007,high_e_low_n,v3,persona.high_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0010194003582000735,-0.0046001821756362915
3007,low_e_high_n,v1,persona.low_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0015874311327934267,-0.007654294371604919
3007,low_e_high_n,v2,persona.low_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0015853285789489747,-0.007596790790557861
3007,low_e_high_n,v3,persona.low_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0014456495642662047,-0.007188171148300171
3007,low_e_low_n,v1,persona.low_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0016175448894500733,-0.00783570110797882
3007,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0016292929649353027,-0.00776904821395874
3007,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0014573410153388977,-0.0071373432874679565
3008,high_e_high_n,v1,persona.high_e_high_n,grief_stricken,supportive_minus_feedback_only,-9.096562862396249e-05,-0.0002397596836090088
3008,high_e_high_n,v2,persona.high_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.00027577280998230006,-0.0009897500276565552
3008,high_e_high_n,v3,persona.high_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.00012941211462020891,-0.0005979388952255249
3008,high_e_low_n,v1,persona.high_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.00027308315038681013,-0.001154586672782898
3008,high_e_low_n,v2,persona.high_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0003065034747123715,-0.001148417592048645
3008,high_e_low_n,v3,persona.high_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.00018983632326126116,-0.0006516128778457642
3008,low_e_high_n,v1,persona.low_e_high_n,grief_stricken,supportive_minus_feedback_only,-6.929486989974958e-05,-6.361305713653564e-05
3008,low_e_high_n,v2,persona.low_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.00013366937637329093,-0.00033849477767944336
3008,low_e_high_n,v3,persona.low_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,9.19923186302185e-05,0.0005000382661819458
3008,low_e_low_n,v1,persona.low_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0002428293228149414,-0.0009621232748031616
3008,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.00029321014881134033,-0.0010886341333389282
3008,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.00012025982141494751,-0.00045193731784820557
3009,high_e_high_n,v1,persona.high_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.001360134780406952,-0.009044229984283447
3009,high_e_high_n,v2,persona.high_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0013165459036827087,-0.008766666054725647
3009,high_e_high_n,v3,persona.high_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.001543484628200531,-0.007668301463127136
3009,high_e_low_n,v1,persona.high_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0013425379991531372,-0.009000897407531738
3009,high_e_low_n,v2,persona.high_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0012987449765205384,-0.008749619126319885
3009,high_e_low_n,v3,persona.high_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0015497013926506044,-0.0074509382247924805
3009,low_e_high_n,v1,persona.low_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0011901974678039553,-0.008575454354286194
3009,low_e_high_n,v2,persona.low_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0015853285789489747,-0.007596790790557861
3009,low_e_high_n,v3,persona.low_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0012196585536003114,-0.00862109661102295
3009,low_e_low_n,v1,persona.low_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.001298561692237854,-0.00895141065120697
3009,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0016292929649353027,-0.00776904821395874
3009,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.001244965195655823,-0.008530229330062866
3010,high_e_high_n,v1,persona.high_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0011570870876312254,-0.005134284496307373
3010,high_e_high_n,v2,persona.high_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.001144331693649292,-0.0051244646310806274
3010,high_e_high_n,v3,persona.high_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.001146073639392853,-0.005178347229957581
3010,high_e_low_n,v1,persona.high_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0011893317103385927,-0.005336359143257141
3010,high_e_low_n,v2,persona.high_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0009861767292022705,-0.004744529724121094
3010,high_e_low_n,v3,persona.high_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0011607423424720763,-0.005276590585708618
3010,low_e_high_n,v1,persona.low_e_high_n,grief_stricken,supportive_minus_feedback_only,-0.0011169910430908203,-0.004975304007530212
3010,low_e_high_n,v2,persona.low_e_high_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0011649370193481446,-0.005207285284996033
3010,low_e_high_n,v3,persona.low_e_high_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0010574892163276671,-0.004791006445884705
3010,low_e_low_n,v1,persona.low_e_low_n,grief_stricken,supportive_minus_feedback_only,-0.0011168718338012693,-0.005051285028457642
3010,low_e_low_n,v2,persona.low_e_low_n.v2,grief_stricken,supportive_minus_feedback_only,-0.0011560410261154174,-0.00524553656578064
3010,low_e_low_n,v3,persona.low_e_low_n.v3,grief_stricken,supportive_minus_feedback_only,-0.0010995224118232729,-0.005042031407356262
3001,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.002110346406698227,0.006589449942111969
3001,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0021162565797567365,0.006543658673763275
3001,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.002114195004105568,0.00676712766289711
3001,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.00214826837182045,0.006686307489871979
3001,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.002128195762634277,0.006516873836517334
3001,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.0021322507411241534,0.0067303478717803955
3001,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0020328868180513383,0.005998391658067703
3001,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001984363049268722,0.0059838369488716125
3001,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.001837516948580742,0.005655653774738312
3001,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0020043302327394487,0.005994983017444611
3001,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.002010453119874001,0.005994349718093872
3001,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0019647438079118725,0.006142020225524902
3002,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.002110346406698227,0.006589449942111969
3002,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0021162565797567365,0.006543658673763275
3002,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.002114195004105568,0.00676712766289711
3002,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.00214826837182045,0.006686307489871979
3002,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.002128195762634277,0.006516873836517334
3002,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.0021322507411241534,0.0067303478717803955
3002,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0020328868180513383,0.005998391658067703
3002,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001984363049268722,0.0059838369488716125
3002,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.001837516948580742,0.005655653774738312
3002,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0020043302327394487,0.005994983017444611
3002,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.002010453119874001,0.005994349718093872
3002,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0019647438079118725,0.006142020225524902
3003,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.00298767127096653,0.006334956735372543
3003,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0028752733021974565,0.006147533655166626
3003,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.0029105253517627714,0.0062269605696201324
3003,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.002981538325548172,0.006421498954296112
3003,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.0028507206588983536,0.006016869097948074
3003,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.002896431088447571,0.006083279848098755
3003,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.002854973077774048,0.005668964236974716
3003,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.0027591079473495484,0.005555268377065659
3003,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.002698575705289841,0.005517914891242981
3003,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.002895653247833252,0.006046630442142487
3003,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.0027809225022792814,0.005710862576961517
3003,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.002813619747757912,0.005894515663385391
3004,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.0009856514632701876,0.0007362179458141327
3004,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0012664921581745144,0.0019295141100883484
3004,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.0009723927825689318,0.0010945871472358704
3004,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.0010342556983232495,0.0012213848531246185
3004,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.0011864300817251202,0.0011571533977985382
3004,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.0009490039199590685,0.0008206069469451904
3004,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0007278580218553544,-0.0002704337239265442
3004,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001153341308236122,0.0012059621512889862
3004,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.0012745484709739685,0.0020441934466362
3004,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0009194683283567429,0.0006336458027362823
3004,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.0011407721787691115,0.0011429265141487122
3004,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0012247867882251738,0.0016011819243431091
3005,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.002110346406698227,0.006589449942111969
3005,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0021162565797567365,0.006543658673763275
3005,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.002114195004105568,0.00676712766289711
3005,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.00214826837182045,0.006686307489871979
3005,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.002128195762634277,0.006516873836517334
3005,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.0021322507411241534,0.0067303478717803955
3005,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0020328868180513383,0.005998391658067703
3005,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001984363049268722,0.0059838369488716125
3005,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.001837516948580742,0.005655653774738312
3005,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0020043302327394487,0.005994983017444611
3005,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.002010453119874001,0.005994349718093872
3005,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0019647438079118725,0.006142020225524902
3006,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,-0.0003201853483915328,-0.005389867350459099
3006,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,-0.0002361565828323366,-0.0048889704048633575
3006,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,-0.00018377564847469339,-0.004856850951910019
3006,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,-0.0003418922424316406,-0.005426252260804176
3006,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,-0.0002978384494781495,-0.005218822509050369
3006,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,-0.0002684537321329117,-0.005305871367454529
3006,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,-0.000308210402727127,-0.005462378263473511
3006,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,-0.00024302601814270037,-0.005060993134975433
3006,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,-0.00022923424839973484,-0.005243342369794846
3006,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,-0.00041184574365615845,-0.00594184547662735
3006,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,-0.0003233470022678377,-0.005516020581126213
3006,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,-0.00027350522577762604,-0.00550663098692894
3007,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.002110346406698227,0.006589449942111969
3007,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0019147522747516633,0.005461737513542175
3007,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.002114195004105568,0.00676712766289711
3007,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.0019756335765123366,0.005755335092544556
3007,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.0019464995712041855,0.005494475364685059
3007,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.0021322507411241534,0.0067303478717803955
3007,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0020328868180513383,0.005998391658067703
3007,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001984363049268722,0.0059838369488716125
3007,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.001837516948580742,0.005655653774738312
3007,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0020043302327394487,0.005994983017444611
3007,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.002010453119874001,0.005994349718093872
3007,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0019647438079118725,0.006142020225524902
3008,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.0011488333344459533,0.0017818845808506012
3008,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0012419473379850388,0.002172112464904785
3008,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.001280440017580986,0.0025983527302742004
3008,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.001211266964673996,0.0020013004541397095
3008,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.0012193121016025542,0.001972455531358719
3008,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.001294507458806038,0.0025416314601898193
3008,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0010901886969804761,0.0012849010527133942
3008,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001160307228565216,0.0018635578453540802
3008,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.0010190922766923904,0.0015635304152965546
3008,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0011139173060655595,0.0015429183840751648
3008,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.0011933837085962296,0.001909002661705017
3008,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0011196624487638473,0.0019166134297847748
3009,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.00036048479378223384,0.0009237788617610931
3009,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.00042986236512661,0.0012477226555347443
3009,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.002114195004105568,0.00676712766289711
3009,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.0005236886441707615,0.0016692429780960083
3009,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.00047378428280353546,0.001450803130865097
3009,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.0021322507411241534,0.0067303478717803955
3009,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.00016888305544853193,7.695332169532776e-05
3009,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.001984363049268722,0.0059838369488716125
3009,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.00032262392342090676,0.0007809996604919434
3009,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.00038119517266750266,0.0010224059224128723
3009,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.002010453119874001,0.005994349718093872
3009,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0005730301141738895,0.001974683254957199
3010,high_e_high_n,v1,persona.high_e_high_n,furious,neutral_minus_feedback_only,0.002800195664167405,0.00982416421175003
3010,high_e_high_n,v2,persona.high_e_high_n.v2,furious,neutral_minus_feedback_only,0.0026298224925994877,0.009162023663520813
3010,high_e_high_n,v3,persona.high_e_high_n.v3,furious,neutral_minus_feedback_only,0.0027020666748285294,0.009466510266065598
3010,high_e_low_n,v1,persona.high_e_low_n,furious,neutral_minus_feedback_only,0.0028293952345848083,0.010049913078546524
3010,high_e_low_n,v2,persona.high_e_low_n.v2,furious,neutral_minus_feedback_only,0.0025277864187955848,0.008862808346748352
3010,high_e_low_n,v3,persona.high_e_low_n.v3,furious,neutral_minus_feedback_only,0.002673852071166039,0.009481329470872879
3010,low_e_high_n,v1,persona.low_e_high_n,furious,neutral_minus_feedback_only,0.0026536926627159117,0.009204167872667313
3010,low_e_high_n,v2,persona.low_e_high_n.v2,furious,neutral_minus_feedback_only,0.0025790210813283927,0.008762199431657791
3010,low_e_high_n,v3,persona.low_e_high_n.v3,furious,neutral_minus_feedback_only,0.0025149863213300705,0.008615527302026749
3010,low_e_low_n,v1,persona.low_e_low_n,furious,neutral_minus_feedback_only,0.0027404740452766415,0.009598806500434875
3010,low_e_low_n,v2,persona.low_e_low_n.v2,furious,neutral_minus_feedback_only,0.002602033317089081,0.00903017446398735
3010,low_e_low_n,v3,persona.low_e_low_n.v3,furious,neutral_minus_feedback_only,0.0025574546307325363,0.008942753076553345
3001,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0013422306627035143,-0.005011893808841705
3001,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0012828130275011063,-0.004801236093044281
3001,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0013461548835039137,-0.005003627389669418
3001,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0013872671872377394,-0.005234207957983017
3001,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0012890040874481202,-0.004897605627775192
3001,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001412259787321091,-0.005355317145586014
3001,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0012691073119640351,-0.004499074071645737
3001,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.0012576792389154432,-0.004631467163562775
3001,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0012094486504793168,-0.004381727427244186
3001,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0013088997453451156,-0.0048026442527771
3001,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0012812972068786625,-0.004697054624557495
3001,low_e_low_n,v3,persona.low_e_low_n.v3,furious,supportive_minus_neutral,-0.0013259671628475188,-0.004910189658403397
3002,high_e_high_n,v1,persona.high_e_high_n,furious,supportive_minus_neutral,-0.0013422306627035143,-0.005011893808841705
3002,high_e_high_n,v2,persona.high_e_high_n.v2,furious,supportive_minus_neutral,-0.0012828130275011063,-0.004801236093044281
3002,high_e_high_n,v3,persona.high_e_high_n.v3,furious,supportive_minus_neutral,-0.0013461548835039137,-0.005003627389669418
3002,high_e_low_n,v1,persona.high_e_low_n,furious,supportive_minus_neutral,-0.0013872671872377394,-0.005234207957983017
3002,high_e_low_n,v2,persona.high_e_low_n.v2,furious,supportive_minus_neutral,-0.0012890040874481202,-0.004897605627775192
3002,high_e_low_n,v3,persona.high_e_low_n.v3,furious,supportive_minus_neutral,-0.001412259787321091,-0.005355317145586014
3002,low_e_high_n,v1,persona.low_e_high_n,furious,supportive_minus_neutral,-0.0012691073119640351,-0.004499074071645737
3002,low_e_high_n,v2,persona.low_e_high_n.v2,furious,supportive_minus_neutral,-0.0012576792389154432,-0.004631467163562775
3002,low_e_high_n,v3,persona.low_e_high_n.v3,furious,supportive_minus_neutral,-0.0012094486504793168,-0.004381727427244186
3002,low_e_low_n,v1,persona.low_e_low_n,furious,supportive_minus_neutral,-0.0013088997453451156,-0.0048026442527771
3002,low_e_low_n,v2,persona.low_e_low_n.v2,furious,supportive_minus_neutral,-0.0012812972068786625,-0.004697054624557495
